date,revenue,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,search_S,competitor_sales_B,facebook_S,events,newsletter,week_of_year,month,sin_week,cos_week,tv_S_transformed,facebook_S_transformed,search_S_transformed,ooh_S_transformed,tv_S_lag1,tv_S_lag2,facebook_S_lag1,facebook_S_lag2,search_S_lag1,search_S_lag2,tv_rolling4,fb_rolling4,tv_sov
2018-10-29,2947875.0,25289.9733333333,0.0,2128.13333333333,30516389.5964373,40913.5492475043,13800.0,8887808,7931.80949206687,na,42276.0,44,10,-0.822983865893657,0.5680647467311548,0.6089880715831651,0.5839202771269709,0.6062548096720239,0.7164698679202803,0.0,44489.52,0.0,2442.58663289726,13493.3333333333,12760.0,17444.873333333337,3097.560572434445,0.5378352715216842
2018-11-05,2768941.66666667,0.0,145392.0,1455.51111111111,0.0,39521.572610573,14053.3333333333,8982377,0.0,na,25332.0,45,11,-0.7485107481711011,0.6631226582407952,0.5635061389723334,0.5479835893211038,0.6102512479926931,0.7787548858931529,25289.9733333333,0.0,7931.80949206687,0.0,13800.0,13493.3333333333,17444.873333333337,2593.599031241032,0.0
2018-11-12,2666240.0,57350.92,0.0,0.0,39020754.6023527,0.0,0.0,7958631,8728.47486240127,na,19401.6538461538,46,11,-0.6631226582407955,0.7485107481711007,0.6244020210465759,0.6202195631281162,0.545324848859915,0.761463758540164,0.0,25289.9733333333,0.0,7931.80949206687,14053.3333333333,13800.0,20660.22333333334,4165.071088617035,0.8679092797296698
2018-11-19,2559550.0,0.0,47053.3333333333,0.0,0.0,0.0,0.0,8467716,0.0,na,19401.6538461538,47,11,-0.5680647467311559,0.8229838658936564,0.5794749443062236,0.5851908593927605,0.4788197999703393,0.7655083192485884,57350.92,0.0,8728.47486240127,0.0,0.0,14053.3333333333,20660.22333333334,4165.071088617035,0.0
2018-11-26,2653766.66666667,53525.2,0.0,15129.4666666667,21917216.9573501,52188.1282144227,16000.0,7536793,7003.5951068445,na,301.0,48,11,-0.4647231720437684,0.88545602565321,0.6276951457325294,0.6244828554939098,0.5644788654816196,0.7475175709447158,0.0,57350.92,0.0,8728.47486240127,0.0,0.0,27719.030000000013,3933.0174923114428,0.6994125534744263
2018-12-03,2144703.33333333,0.0,53558.9333333333,0.0,0.0,38041.1715080263,13986.6666666667,7097277,0.0,na,34832.0,49,12,-0.35460488704253595,0.9350162426854147,0.5828988455513804,0.5895871698013078,0.5877716455109243,0.7583101807283109,53525.2,0.0,7003.5951068445,0.0,16000.0,0.0,27719.030000000013,3933.0174923114428,0.0
2018-12-10,2451681.66666667,0.0,0.0,6282.66666666667,0.0,50607.6691067817,15773.3333333333,7989344,0.0,na,68792.0,50,12,-0.2393156642875578,0.970941817426052,0.5366909768149791,0.553765891942699,0.6067369645982197,0.7399547779663076,0.0,53525.2,0.0,7003.5951068445,13986.6666666667,16000.0,13381.300000000014,1750.898776711125,0.0
2018-12-17,2469486.66666667,0.0,15363.7333333333,0.0,0.0,38023.9761183813,15546.6666666667,8215719,0.0,na,37199.0,51,12,-0.12053668025532363,0.992708874098054,0.4898442723453745,0.5173773920249451,0.6158925970765097,0.7316950143044109,0.0,0.0,0.0,0.0,15773.3333333333,13986.6666666667,13381.300000000014,1750.898776711125,0.0
2018-12-24,3208150.0,158046.573333333,0.0,7451.95555555556,32200517.8011506,50134.327502801,17146.6666666667,8125604,9068.00740600003,na,80865.0,52,12,6.432490598706546e-16,1.0,0.7005850424039111,0.6108046465359604,0.6262317332978496,0.7120857447165976,0.0,0.0,0.0,0.0,15546.6666666667,15773.3333333333,39511.64333333327,2267.0018515000074,0.8577309421177076
2018-12-31,2746851.66666667,51379.9066666667,0.0,0.0,0.0,34878.1585539847,14493.3333333333,7314043,0.0,na,54011.0,1,12,0.12053668025532305,0.992708874098054,0.7030717219268214,0.5755019109959959,0.6236307103425175,0.6916472820717383,158046.573333333,0.0,9068.00740600003,0.0,17146.6666666667,15546.6666666667,52356.619999999944,2267.0018515000074,0.7799814714847171
2019-01-07,2566165.0,0.0,329.6,903.6,6605940.80092233,40333.8662960333,17026.6666666667,8498273,1475.81477779394,na,96236.0,2,1,0.23931566428755774,0.970941817426052,0.6624679231817572,0.5608604247721495,0.6301256974309192,0.6709107352994941,51379.9066666667,158046.573333333,0.0,9068.00740600003,14493.3333333333,17146.6666666667,52356.619999999944,2635.9555459484923,0.0
2019-01-14,2554828.33333333,11583.9733333333,0.0,735.111111111111,0.0,37302.7862754223,16293.3333333333,8027598,0.0,na,80627.0,3,1,0.3546048870425356,0.9350162426854148,0.6344023026807922,0.5245537467742105,0.6316224037024618,0.6489901472020778,0.0,51379.9066666667,1475.81477779394,0.0,17026.6666666667,14493.3333333333,55252.61333333327,2635.9555459484923,0.4155341644673319
2019-01-21,1959706.66666667,0.0,27275.2,2920.22222222223,10381943.6071373,39059.296134673,13813.3333333333,6399576,2861.5022027215,na,629.0,4,1,0.4647231720437685,0.8854560256532099,0.5898857420618356,0.541616382946389,0.6247853723330973,0.6757397720818855,11583.9733333333,0.0,0.0,1475.81477779394,16293.3333333333,17026.6666666667,15740.970000000014,1084.32924512886,0.0
2019-01-28,2424486.66666667,31676.4,0.0,0.0,0.0,39410.367500875,15200.0,7415825,0.0,na,19984.0,5,1,0.5680647467311558,0.8229838658936564,0.6031886235422353,0.50512252593043,0.6250491936043461,0.6539749471738333,0.0,11583.9733333333,2861.5022027215,0.0,13813.3333333333,16293.3333333333,10815.09333333334,1084.32924512886,0.6757430178085204
2019-02-04,1953060.0,0.0,0.0,4272.04444444444,0.0,47333.0483192967,13920.0,6396016,0.0,na,55736.0,6,2,0.6631226582407952,0.7485107481711011,0.5575222454893793,0.46857400391802184,0.621009234444213,0.6315457991582059,31676.4,0.0,0.0,2861.5022027215,15200.0,13813.3333333333,10815.09333333334,715.375550680375,0.0
2019-02-11,2086935.0,12722.84,0.0,1191.91111111111,8001487.21526073,0.0,0.0,6492811,2110.31196598198,na,19401.6538461538,7,2,0.7485107481711011,0.6631226582407953,0.5430783848054508,0.4899078688637407,0.556572746566396,0.6085330723859115,0.0,31676.4,0.0,0.0,13920.0,15200.0,11099.810000000016,1242.95354217587,0.8577300380375944
2019-02-18,1675816.66666667,0.0,0.0,501.688888888889,0.0,0.0,0.0,5588194,0.0,na,19401.6538461538,8,2,0.8229838658936564,0.5680647467311559,0.4962713470724613,0.4534515000243894,0.49017479867257735,0.5850274526518963,12722.84,0.0,2110.31196598198,0.0,0.0,13920.0,11099.810000000016,527.577991495495,0.0
2019-02-25,1976413.33333333,18120.96,30883.2,645.822222222223,510985.60009893,29510.1313617895,12186.6666666667,6078682,0.0,na,46243.0,9,2,0.8854560256532099,0.4647231720437686,0.509923335400611,0.41748764205475547,0.5456813111498447,0.6504660389529572,0.0,12722.84,0.0,2110.31196598198,0.0,0.0,7710.950000000014,527.577991495495,0.2961385061638819
2019-03-04,1480760.0,0.0,0.0,0.0,0.0,24697.386567737,9946.66666666667,4933396,0.0,na,36979.0,10,3,0.9350162426854148,0.35460488704253557,0.46307779701834,0.38238054841570407,0.5574304550292806,0.6279388443564478,18120.96,0.0,0.0,0.0,12186.6666666667,0.0,7710.950000000014,527.577991495495,0.0
2019-03-11,1425500.0,5490.32,0.0,0.0,0.0,27353.2611552316,9040.0,4597321,0.0,na,23990.0,11,3,0.970941817426052,0.23931566428755804,0.44124750866855783,0.34845964588763256,0.5588114392285504,0.6048417947687418,0.0,18120.96,0.0,0.0,9946.66666666667,12186.6666666667,5902.820000000014,0.0,0.3778526556882176
2019-03-18,1156860.0,0.0,0.0,0.0,27726469.9209919,18417.3058389686,7160.0,3818999,6120.74245089387,na,16046.0,12,3,0.992708874098054,0.120536680255323,0.39561800230727073,0.5214035727293251,0.5483441768022217,0.5812670451824401,5490.32,0.0,0.0,0.0,9040.0,9946.66666666667,5902.820000000014,1530.1856127234676,0.0
2019-03-25,1252230.0,3483.38666666667,5765.33333333333,0.0,0.0,23635.3469101091,7973.33333333333,4083211,0.0,na,28980.0,13,3,1.0,-1.6081226496766366e-16,0.37368131748279065,0.4848311359853342,0.5469297456656581,0.5823913765222823,0.0,5490.32,6120.74245089387,0.0,7160.0,9040.0,2243.4266666666817,1530.1856127234676,0.20226314477405336
2019-04-01,1209373.33333333,0.0,0.0,0.0,11831373.4167825,24629.4621754088,7880.0,4017170,3308.65544901738,na,7453.0,14,4,0.992708874098054,-0.12053668025532288,0.33090102659382603,0.5239111764088495,0.5454784244373377,0.5584550202589118,3483.38666666667,0.0,0.0,6120.74245089387,7973.33333333333,7160.0,2243.4266666666817,2357.3494749778124,0.0
2019-04-08,1183801.66666667,47889.8133333333,2057.06666666667,0.0,0.0,22474.9158679508,7453.33333333333,3588301,0.0,na,37507.0,15,4,0.9709418174260521,-0.2393156642875575,0.5175107569851631,0.48734195373462214,0.5418051132936023,0.5462234051999155,0.0,3483.38666666667,3308.65544901738,0.0,7880.0,7973.33333333333,12843.300000000007,2357.3494749778124,0.8343142046394106
2019-04-15,918593.333333333,0.0,0.0,2996.22222222223,0.0,21748.748582943,6400.0,3026520,0.0,na,43718.0,16,4,0.9350162426854148,-0.35460488704253545,0.4706375702306612,0.4509077392878474,0.5322281733346693,0.5219157601613713,47889.8133333333,0.0,0.0,3308.65544901738,7453.33333333333,7880.0,12843.300000000008,827.163862254345,0.0
2019-04-22,2303595.0,4878.4,0.0,0.0,6453814.57751617,17160.486630913,6266.66666666667,3140648,1596.9305949494,event2,1167.0,17,4,0.8854560256532099,-0.4647231720437685,0.44527585306465534,0.46526704627940924,0.5251337514552421,0.49750387717289646,0.0,47889.8133333333,0.0,0.0,6400.0,7453.33333333333,13192.05333333334,1226.3965109916949,0.38285991590151136
2019-04-29,890675.0,0.0,0.0,12465.9111111111,10562526.3373281,18600.2945169807,5626.66666666667,2828444,2513.12412191477,na,1546.0,18,4,0.8229838658936565,-0.5680647467311557,0.3995276382952993,0.4966416688904418,0.5155670755704314,0.4731038889985012,4878.4,0.0,1596.9305949494,0.0,6266.66666666667,6400.0,13192.05333333334,1027.5136792160424,0.0
2019-05-06,989913.333333334,3695.89333333333,0.0,0.0,0.0,18702.8228417039,7280.0,3221944,0.0,na,34861.0,19,5,0.7485107481711013,-0.663122658240795,0.3782557925926137,0.46013622537712007,0.5229549620113666,0.44883170248255366,0.0,4878.4,2513.12412191477,1596.9305949494,5626.66666666667,6266.66666666667,2143.573333333347,1027.5136792160424,0.3367282480879
2019-05-13,915791.666666667,0.0,0.0,2123.73333333333,21735746.9416065,0.0,0.0,2992910,6455.05839562637,na,19401.6538461538,20,5,0.6631226582407952,-0.7485107481711012,0.33523210739068265,0.5607356994989097,0.45643932780232666,0.42480080748420324,3695.89333333333,0.0,0.0,2513.12412191477,7280.0,5626.66666666667,2143.573333333347,2641.278278122635,0.0
2019-05-20,746205.0,29240.3866666667,5769.06666666667,3789.55555555556,0.0,0.0,0.0,2251073,0.0,na,19401.6538461538,21,5,0.5680647467311558,-0.8229838658936564,0.45987505273054907,0.5244274534112298,0.3914418404641883,0.48226735310342356,0.0,3695.89333333333,6455.05839562637,0.0,0.0,7280.0,8234.070000000022,2242.045629385285,0.8352140317148388
2019-05-27,723785.0,0.0,3667.73333333333,0.0,0.0,13374.6984256237,5213.33333333333,2412562,0.0,na,21000.0,22,5,0.46472317204376906,-0.8854560256532096,0.41374564059691393,0.4878591216603088,0.44013167503171097,0.49618095074532453,29240.3866666667,0.0,0.0,6455.05839562637,0.0,0.0,8234.070000000022,1613.7645989065927,0.0
2019-06-03,903125.0,0.0,0.0,1391.91111111111,0.0,18279.8967874842,6200.0,2989592,0.0,na,19903.0,23,6,0.35460488704253584,-0.9350162426854147,0.3690815337206487,0.45142028873751033,0.47420022666505063,0.4717849280241964,0.0,29240.3866666667,0.0,0.0,5213.33333333333,0.0,7310.09666666669,1613.7645989065927,0.0
2019-06-10,672250.0,0.0,0.0,0.0,1303102.87249779,10167.5638429433,4146.66666666667,2240235,49.528605168199,na,8031.0,24,6,0.23931566428755768,-0.970941817426052,0.3265532807611809,0.41732964869500633,0.46890037431335113,0.4475229352374521,0.0,0.0,0.0,0.0,6200.0,5213.33333333333,7310.09666666669,12.38215129204975,0.0
2019-06-17,739783.333333334,0.0,0.0,0.0,0.0,12051.5514267609,4813.33333333333,2467712,0.0,na,20173.0,25,6,0.12053668025532308,-0.992708874098054,0.28669862165205523,0.38222712313781837,0.4734137085229662,0.42350827027727384,0.0,0.0,49.528605168199,0.0,4146.66666666667,6200.0,0.0,12.38215129204975,0.0
2019-06-24,831833.333333334,6160.48,0.0,0.0,0.0,16141.2873046473,4933.33333333333,2672133,0.0,na,26938.0,26,6,-3.216245299353273e-16,-1.0,0.3090666309450272,0.3483121552675222,0.4773613892920169,0.39984961037943084,0.0,0.0,0.0,49.528605168199,4813.33333333333,4146.66666666667,1540.1200000000144,12.38215129204975,0.5553077030320304
2019-07-01,939896.666666667,0.0,0.0,0.0,0.0,16051.0127298767,6386.66666666667,3132194,0.0,na,8713.0,27,7,-0.12053668025532283,-0.992708874098054,0.2704889631358059,0.3158678155490182,0.49449724849216353,0.37664910653286626,6160.48,0.0,0.0,0.0,4933.33333333333,4813.33333333333,1540.1200000000144,12.38215129204975,0.0
2019-07-08,946510.0,5270.36,0.0,0.0,0.0,15111.7409414301,6133.33333333333,3060018,0.0,na,17384.0,28,7,-0.23931566428755743,-0.9709418174260521,0.29027228859491444,0.2851233626685781,0.5014434457993382,0.35400072755311845,0.0,6160.48,0.0,0.0,6386.66666666667,4933.33333333333,2857.7100000000146,0.0,0.4621625508460597
2019-07-15,1063913.33333333,0.0,66465.0666666667,0.0,0.0,25572.1556008095,7720.0,3505139,0.0,na,4153.0,29,7,-0.3546048870425356,-0.9350162426854148,0.2531809102899891,0.2562505045929516,0.5187606376743212,0.6754101943080077,5270.36,0.0,0.0,0.0,6133.33333333333,6386.66666666667,2857.7100000000146,0.0,0.0
2019-07-22,1278223.33333333,12049.5066666667,0.0,0.0,9985410.35203357,25782.638883063,8520.0,4004072,2860.14135084335,na,25861.0,30,7,-0.46472317204376806,-0.8854560256532101,0.3352035624170285,0.4141824698961977,0.5338616742694655,0.6536345866454869,0.0,5270.36,0.0,0.0,7720.0,6133.33333333333,4329.96666666669,715.0353377108376,0.514284578994146
2019-07-29,1500828.33333333,0.0,38432.5333333333,0.0,0.0,25109.025698974,9520.0,4982078,0.0,na,1820.0,31,7,-0.5680647467311556,-0.8229838658936566,0.29475524358687544,0.3791723966283971,0.5485178552861576,0.6920914936035242,12049.5066666667,0.0,2860.14135084335,0.0,8520.0,7720.0,4329.96666666669,715.0353377108376,0.0
2019-08-05,1843118.33333333,13009.9733333333,0.0,0.0,59432757.6381927,34772.6446345877,10813.3333333333,5672763,15400.3914080076,na,40473.0,32,8,-0.663122658240795,-0.7485107481711013,0.36322042560680556,0.6323191521609913,0.5638656768912065,0.6708896720026982,0.0,12049.5066666667,0.0,2860.14135084335,9520.0,8520.0,6264.870000000015,4565.1331897127375,0.33168655613666365
2019-08-12,1443773.33333333,0.0,33946.6666666667,0.0,0.0,0.0,0.0,4783227,0.0,na,19401.6538461538,33,8,-0.7485107481711011,-0.6631226582407952,0.3210238957254982,0.5976825314506674,0.4975739681295955,0.6965342109203694,13009.9733333333,0.0,15400.3914080076,0.0,10813.3333333333,9520.0,6264.870000000015,4565.1331897127375,0.0
2019-08-19,1397435.0,0.0,0.0,3220.26666666667,32772018.1982201,0.0,0.0,4520254,9744.91781105713,na,19401.6538461538,34,8,-0.8229838658936564,-0.5680647467311559,0.281561933126978,0.6505447766230874,0.4313674431112812,0.6754948678743411,0.0,13009.9733333333,0.0,15400.3914080076,0.0,10813.3333333333,3252.4933333333397,6286.327304766182,0.0
2019-08-26,1930413.33333333,0.0,38522.1333333333,0.0,0.0,37858.4673788283,12986.6666666667,6397749,0.0,na,48083.0,35,8,-0.8854560256532096,-0.4647231720437691,0.2451990455529606,0.6165839913624689,0.5318104144893894,0.7037936035826569,0.0,0.0,9744.91781105713,0.0,0.0,0.0,3252.4933333333397,6286.327304766182,0.0
2019-09-02,2106968.33333333,226.413333333333,0.0,13731.1555555556,13581799.2530786,39232.5917333713,12800.0,6637702,4037.9586513833,na,34061.0,36,9,-0.9350162426854147,-0.3546048870425359,0.21521495479063416,0.6206163631092869,0.5666161328532248,0.683028521398712,0.0,0.0,0.0,9744.91781105713,12986.6666666667,0.0,56.6033333333478,3445.7191156101076,0.01326819021151803
2019-09-09,2233758.33333333,49267.8,4244.8,0.0,0.0,45976.5561046157,13760.0,6774864,0.0,na,31325.0,37,9,-0.970941817426052,-0.23931566428755774,0.49585061343154707,0.5855998045523227,0.5878041425110193,0.6681502020712226,226.413333333333,0.0,4037.9586513833,0.0,12800.0,12986.6666666667,12373.553333333348,3445.7191156101076,0.7323605747362115
2019-09-16,2575148.33333333,0.0,11461.8666666667,14604.3111111111,6328270.5669119,51907.6621149743,16093.3333333333,8116568,1330.88405277083,na,70417.0,38,9,-0.992708874098054,-0.12053668025532357,0.4491131374907461,0.5678185503079677,0.6079655214793758,0.6659714913598707,49267.8,226.413333333333,0.0,4037.9586513833,13760.0,12800.0,12373.553333333348,1342.2106760385325,0.0
2019-09-23,2510951.66666667,27816.9466666667,0.0,0.0,0.0,48537.5137808267,15426.6666666667,7702931,0.0,na,50905.0,39,9,-1.0,-1.8369701987210297e-16,0.5082249297691067,0.5316067160843587,0.6161498451772776,0.6438965275538734,0.0,49267.8,1330.88405277083,0.0,16093.3333333333,13760.0,19327.790000000023,1342.2106760385325,0.6432613864212862
2019-09-30,2275620.0,0.0,31455.4666666667,19608.9333333333,0.0,43225.8519776553,14680.0,7060116,0.0,na,79428.0,40,9,-0.992708874098054,0.1205366802553232,0.46138852501086314,0.49505889658318564,0.6182238149973052,0.6785485835029843,27816.9466666667,0.0,0.0,1330.88405277083,15426.6666666667,16093.3333333333,19271.18666666669,332.7210131927075,0.0
2019-10-07,2505161.66666667,19263.9466666667,0.0,0.0,47150915.7005637,42510.0755134987,15346.6666666667,7603752,13859.7936776171,na,58284.0,41,10,-0.9709418174260521,0.23931566428755738,0.48985325720025613,0.6417034864466393,0.6216808703532347,0.6568765586350107,0.0,27816.9466666667,0.0,0.0,14680.0,15426.6666666667,11770.223333333364,3797.6694325969825,0.3974372788393167
2019-10-14,2456240.0,0.0,32230.9333333333,20496.4888888889,0.0,50946.7744707207,14946.6666666667,7612762,0.0,na,28157.0,42,10,-0.9350162426854148,0.35460488704253557,0.44318414051641275,0.607402014808955,0.6223792724633475,0.686605977463872,19263.9466666667,0.0,13859.7936776171,0.0,15346.6666666667,14680.0,11770.223333333364,3464.948419404275,0.0
2019-10-21,2182825.0,20655.68,0.0,0.0,18960654.0784026,34560.0159402123,13826.6666666667,6701667,4454.15251745123,na,10644.0,43,10,-0.8854560256532101,0.464723172043768,0.48293861400210764,0.6174266445096106,0.6190459993804677,0.6652091537678386,0.0,19263.9466666667,0.0,13859.7936776171,14946.6666666667,15346.6666666667,9979.90666666669,4578.486548767082,0.5304965888773292
2019-10-28,2377706.66666667,2931.0,7516.8,2330.13333333333,0.0,46129.2347125477,15293.3333333333,7688920,0.0,na,9597.0,44,10,-0.822983865893657,0.5680647467311548,0.44847085697917377,0.5823138204544436,0.621980126933484,0.6570594049580661,20655.68,0.0,4454.15251745123,0.0,13826.6666666667,14946.6666666667,10712.65666666669,4578.486548767082,0.11386445041269447
2019-11-04,2732825.0,2993.73333333333,0.0,3206.84444444444,0.0,50569.3301540683,17880.0,8815710,0.0,na,90189.0,45,11,-0.7485107481711011,0.6631226582407952,0.41736172213124917,0.5463461791634583,0.6318129266469934,0.6347185161254574,2931.0,20655.68,0.0,4454.15251745123,15293.3333333333,13826.6666666667,6645.103333333347,1113.5381293628075,0.14342107784583433
2019-11-11,2767788.33333333,0.0,0.0,0.0,42660373.2550797,0.0,0.0,9067759,12206.3586456633,na,19401.6538461538,46,11,-0.6631226582407955,0.7485107481711007,0.3725553234412268,0.6454284042129734,0.5679353099744326,0.6117821382953167,2993.73333333333,2931.0,0.0,0.0,17880.0,15293.3333333333,6645.103333333347,4165.1277907786325,0.0
